NUM_BO,ANO_BO,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,DELEGACIA,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,ANO,MES,DATA_OCORRENCIA_BO,HORA_OCORRENCIA_BO,FLAG_STATUS,RUBRICA,DESDOBRAMENTO,CONDUTA,LATITUDE,LONGITUDE,CIDADE,LOGRADOURO,NUMERO_LOGRADOURO,FLAG_STATUS,DESCR_TIPO_PESSOA,CONT_PESSOA,SEXO_PESSOA,IDADE_PESSOA,COR,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
40,2014,30309,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,2014,1,02/01/2014,15:14,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.53353769,-46.312363,SUZANO,R PRUDENTE DE MORAES,0,C,Testemunha,4,M,22,NULL,POLICIAL MILITAR,2 Grau completo 
40,2014,30309,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.SUZANO,2014,1,02/01/2014,15:14,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.53353769,-46.312363,SUZANO,R PRUDENTE DE MORAES,0,C,Vitima,1,F,31,Outros,AUXILIAR ADMINISTRATIVO,2 Grau completo 
40,2014,30406,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.ITAPECERICA DA SERRA,2014,1,03/01/2014,22:50,C,Roubo (art. 157),NULL,VEICULO,-23.69402455,-46.80204697,ITAPECERICA DA SERRA,R ELDORADO,30,C,Vitima,1,F,41,Branca,CABELEIREIRO(A),1 Grau completo 
40,2014,30418,DEMACRO,DEL.SEC.OSASCO,05 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,04 D.P. OSASCO,2014,1,02/01/2014,23:50,C,Roubo (art. 157),NULL,VEICULO,-23.51662154,-46.78471879,OSASCO,R PAULA RODRIGUES,44,C,Vitima,1,M,20,Parda,AJUDANTE,Superior incompleto
40,2014,30425,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. ITAPECERICA DA SERRA,2014,1,09/01/2014,12:42,C,Furto (art. 155),NULL,OUTROS,-23.74647151,-46.79448055,ITAPECERICA DA SERRA,R MONTEIRO LOBATO,215,C,Vitima,1,M,29,Parda,PORTEIRO(A),NULL
40,2014,30432,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. CARAPICUIBA,2014,1,14/01/2014,12:31,C,Roubo (art. 157),NULL,INTERIOR DE VEICULO,-23.54114951,-46.86121099,CARAPICUIBA,R SAGRES,0,C,Indiciado,5,M,20,NULL,NULL,NULL
40,2014,30641,DEMACRO,DEL.SEC.MOGI DAS CRUZES,SIG.DEL.SEC.MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01 D.P. MOGI DAS CRUZES,2014,1,23/01/2014,11:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.5279279,-46.18360503,MOGI DAS CRUZES,R DESIDERIO JORGE,0,C,Indiciado,4,M,33,Branca,AJUDANTE GERAL,1 Grau completo 
40,2014,140902,DEIC,DIVECAR-DIV.INV.S/FURTO_R.R.VEIC.E CARGA,DEIC - 2 DELEGACIA DA DIVECAR,DEMACRO,DEL.SEC.GUARULHOS,05 D.P. GUARULHOS,2014,3,15/03/2014,02:00,T,Homicidio qualificado (art. 121 2o.),NULL,NULL,NULL,NULL,GUARULHOS,RODOVIA FERNAO DIAS,222,T,Testemunha,2,M,28,Branca,POLICIAL MILITAR,Superior completo
40,2014,210101,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,01 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.6 SANTO AMARO,85 D.P. JARDIM MIRNA,2014,4,09/04/2014,12:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.76202006,-46.70196938,S.PAULO,RUA OPCAO BRASIL NATAL,10,C,Condutor,1,M,42,NULL,POLICIAL CIVIL,Superior completo
40,2014,210101,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,01 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.6 SANTO AMARO,85 D.P. JARDIM MIRNA,2014,4,09/04/2014,12:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.76202006,-46.70196938,S.PAULO,RUA OPCAO BRASIL NATAL,10,C,Curador,5,M,42,NULL,PINTOR(A),1 Grau completo 
18,2014,30615,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAIEIRAS,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.CAIEIRAS,2014,1,07/01/2014,07:10,C,Roubo (art. 157),NULL,CARGA,-23.59138383,-46.29259024,CAIEIRAS,EST DO AJOA,0,C,Averiguado,4,M,NULL,NULL,NULL,NULL
18,2014,140701,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-5 DELEGACIA DA DISCCPAT,DECAP,DEL.SEC.8 SAO MATEUS,41 D.P. VILA RICA,2014,2,03/02/2014,11:15,C,Roubo (art. 157),NULL,ESTABELECIMENTO BANCARIO,NULL,NULL,S.PAULO,AV RIO DAS PEDRAS,1876,C,Vitima,3,F,27,Branca,BANCARIO(A),Superior completo
18,2014,210102,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,02 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.3 OESTE,93 D.P. JAGUARE,2014,1,30/01/2014,18:30,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,AV PRES ALTINO,1,C,Adolescente infrator,3,M,16,Preta,DESEMPREGADO,Analfabeto
18,2014,210105,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,05 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,01 D.P. SE,2014,1,30/01/2014,13:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,R DR TOMAZ DE LIMA,240,C,Condutor,1,M,63,NULL,POLICIAL CIVIL,Superior incompleto
18,2014,210106,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,06 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,77 D.P. SANTA CECILIA,2014,1,23/01/2014,13:30,C,Lesao corporal (art. 129),NULL,NULL,NULL,NULL,S.PAULO,AL BARAO DE PIRACICABA,12,C,Condutor,1,M,32,Branca,POLICIAL CIVIL,Superior incompleto
18,2014,270102,DEMACRO,DEL.SEC.TABOAO DA SERRA,DISE- DEL.SEC.TABOAO SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. TABOAO DA SERRA,2014,2,11/02/2014,12:10,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.62540741,-46.80620794,TABOAO DA SERRA,R GUARAREMA,268,C,Indiciado,1,M,26,Parda,DESEMPREGADO,1 Grau completo 
18,2014,280102,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DISE- DEL.SEC.S.BERNARDO CPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,06 D.P. S.BERNARDO DO CAMPO,2014,1,29/01/2014,09:50,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.66076014,-46.3313343,S.BERNARDO DO CAMPO,TRAVESA BELEM,0,C,Curador,9,F,37,NULL,DO LAR,1 Grau incompleto
18,2014,280102,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DISE- DEL.SEC.S.BERNARDO CPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,06 D.P. S.BERNARDO DO CAMPO,2014,1,29/01/2014,09:50,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.66076014,-46.3313343,S.BERNARDO DO CAMPO,TRAVESA BELEM,0,C,Testemunha,2,M,52,NULL,INVESTIGADOR(A),NULL
18,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,2014,2,17/02/2014,08:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.65588364,-46.5488779,S.ANDRE,AV DOM JORGE MARCOS DE OLIVEIRA,85,C,Condutor,1,M,46,NULL,AGENTE PENITENCIARIO,NULL
18,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,04 D.P. SANTO ANDRE,2014,2,17/02/2014,08:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.65588364,-46.5488779,S.ANDRE,AV DOM JORGE MARCOS DE OLIVEIRA,85,C,Testemunha,2,M,36,NULL,AGENTE PENITENCIARIO,Superior completo
18,2014,280301,DEMACRO,DEL.SEC.DIADEMA,DISE- DEL.SEC.DIADEMA,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.B.C-DR OMAR CASSIM,2014,2,01/02/2014,22:30,C,Lesao corporal (art. 129),NULL,NULL,-23.71674757,-46.54846086,S.BERNARDO DO CAMPO,R GAL OSORIO,53,C,Autor,5,M,NULL,Branca,NULL,NULL
18,2014,280301,DEMACRO,DEL.SEC.DIADEMA,DISE- DEL.SEC.DIADEMA,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01 D.P. S.B.C-DR OMAR CASSIM,2014,2,01/02/2014,22:30,C,Lesao corporal (art. 129),NULL,NULL,-23.71674757,-46.54846086,S.BERNARDO DO CAMPO,R GAL OSORIO,53,C,Vitima,1,M,32,Parda,MOTO-BOY,1 Grau completo 
37,2014,30415,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.SANTANA DE PARNAIBA,2014,1,03/01/2014,23:29,C,Lesao corporal (art. 129),NULL,NULL,-23.4714843,-46.89559345,SANTANA DE PARNAIBA,R KANSAS,38,C,Vitima,4,F,43,Branca,NULL,NULL
37,2014,30419,DEMACRO,DEL.SEC.OSASCO,06 D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,06 D.P. OSASCO,2014,1,07/01/2014,16:00,C,Furto (art. 155),NULL,VEICULO,-23.54285386,-46.77488587,OSASCO,R CLORINDA RINALDI MAZZO,0,C,Vitima,1,F,56,Branca,DO LAR,NULL
37,2014,70430,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01 D.P. CAJAMAR,DECAP,DEL.SEC.3 OESTE,46 D.P. PERUS,2014,1,06/01/2014,22:20,C,Roubo (art. 157),NULL,INTERIOR TRANSPORTE COLETIVO,-23.5131914,-46.72696955,S.PAULO,RODOVIA ANHANGUERA KM 28,NULL,C,Vitima,1,M,29,Parda,COBRADOR(A),1 Grau completo 
37,2014,140215,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-6 DEL.P.I.F.C.L.DINHEIRO,DECAP,DEL.SEC.4 NORTE,28 D.P. FREGUESIA DO O,2014,4,01/04/2014,13:30,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.49846553,-46.70704301,S.PAULO,AVENIDA GENERAL EDGAR FACO,1000,C,Indiciado,3,M,20,Parda,NULL,NULL
37,2014,210101,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,01 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.6 SANTO AMARO,85 D.P. JARDIM MIRNA,2014,4,04/04/2014,10:30,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.76259821,-46.70867737,S.PAULO,RUA IMBU NATAL,0,C,Testemunha,2,M,37,NULL,POLICIAL CIVIL,Superior completo
37,2014,210103,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,03 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.3 OESTE,51 D.P. RIO PEQUENO,2014,2,10/02/2014,17:30,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,AV WALDEMAR ROBERTO,650,C,Condutor,1,M,39,NULL,POLICIAL CIVIL,2 Grau completo 
37,2014,210103,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,03 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.3 OESTE,51 D.P. RIO PEQUENO,2014,2,10/02/2014,17:30,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,AV WALDEMAR ROBERTO,650,C,Testemunha,2,M,35,NULL,POLICIAL CIVIL,Superior completo
37,2014,280101,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,DEL.DEF.MUL. S. BERNARDO CPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,05 D.P. S.BERNARDO DO CAMPO,2014,1,06/01/2014,13:30,C,Lesao corporal (art 129_9),NULL,NULL,-23.6673637,-46.57916804,S.BERNARDO DO CAMPO,R ALFRED JURZYKOWSKI,1,C,Autor,2,M,32,Branca,MOTORISTA,2 Grau completo 
37,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,3,24/03/2014,13:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.ANDRE,R MANUEL DE MACEDO,215,C,Adolescente infrator,2,M,16,Branca,DESEMPREGADO,NULL
37,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,3,24/03/2014,13:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.ANDRE,R MANUEL DE MACEDO,215,C,Indiciado,9,M,28,Preta,AJUDANTE,2 Grau completo 
37,2014,280202,DEMACRO,DEL.SEC.SANTO ANDRE,DISE- DEL.SEC.SANTO ANDRE,DEMACRO,DEL.SEC.SANTO ANDRE,06 D.P. SANTO ANDRE,2014,3,24/03/2014,13:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.ANDRE,R MANUEL DE MACEDO,215,C,Curador,11,F,45,Branca,SERVIDOR PUBLICO MUNICIPAL,Superior completo
37,2014,280501,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DISE- DEL.SEC.FRANCO DA ROCHA,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCISCO MORATO,2014,2,13/02/2014,10:40,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.27196756,-46.71757941,FRANCISCO MORATO,R TRINTA E DOIS,0,C,Curador,5,F,47,NULL,DO LAR,1 Grau incompleto
46,2014,10111,DECAP,DEL.SEC.1 CENTRO,DEL.PROTECAO IDOSO- 1 SEC.,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,2,07/02/2014,NULL,C,Lesao corporal (art. 129),NULL,NULL,-23.54354485,-46.64058297,S.PAULO,R VINTE E QUATRO DE MAIO,216,C,Vitima,1,F,30,Preta,CABELEIREIRO(A),Superior completo
46,2014,10225,DECAP,DEL.SEC.6 SANTO AMARO,25 D.P. PARELHEIROS,DECAP,DEL.SEC.6 SANTO AMARO,25 D.P. PARELHEIROS,2014,1,07/01/2014,06:00,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.8220288,-46.73604711,S.PAULO,AV SADAMU INOUE,6200,C,Vitima,2,M,28,Branca,NULL,2 Grau completo 
46,2014,10229,DECAP,DEL.SEC.5 LESTE,29 D.P. VILA PRUDENTE,DECAP,DEL.SEC.5 LESTE,42 D.P. PARQUE S. LUCAS,2014,1,08/01/2014,06:00,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.58344513,-46.5431251,S.PAULO,R SOLIDONIO LEITE,1600,C,Indiciado,3,M,NULL,Branca,NULL,NULL
46,2014,10235,DECAP,DEL.SEC.2 SUL,35 D.P. JABAQUARA,DECAP,DEL.SEC.2 SUL,35 D.P. JABAQUARA,2014,1,03/01/2014,05:15,C,Roubo (art. 157),caput. Subtrair coisa movel alheia mediante grave ameaca ou violencia a pessoa,TRANSEUNTE,-23.65439405,-46.65184154,S.PAULO,R CIDADE DE BAGDA,220,C,Autor,3,M,NULL,Outros,NULL,NULL
46,2014,10243,DECAP,DEL.SEC.6 SANTO AMARO,43 D.P. CIDADE ADEMAR,DECAP,DEL.SEC.6 SANTO AMARO,43 D.P. CIDADE ADEMAR,2014,1,05/01/2014,22:00,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.66084848,-46.66298994,S.PAULO,R JUAN DE LA CRUZ,150,C,Indiciado,1,M,NULL,Parda,NULL,NULL
46,2014,10247,DECAP,DEL.SEC.6 SANTO AMARO,47 D.P. CAPAO REDONDO,DECAP,DEL.SEC.6 SANTO AMARO,47 D.P. CAPAO REDONDO,2014,1,02/01/2014,10:14,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.68848244,-46.78121328,S.PAULO,R SIMAO CAETANO NUNES,10,C,Vitima,3,M,33,Parda,VIGILANTE,2 Grau completo 
46,2014,10307,DECAP,DEL.SEC.3 OESTE,07 D.P. LAPA,DECAP,DEL.SEC.3 OESTE,46 D.P. PERUS,2014,1,03/01/2014,18:29,C,Roubo (art. 157),NULL,ESTABELECIMENTO BANCARIO,-23.40428407,-46.76477996,S.PAULO,R CARLOS CARNEIRO DE CAMPOS,1688,C,Vitima,1,M,67,Branca,PROFESSOR(A),Superior completo
46,2014,10308,DECAP,DEL.SEC.5 LESTE,52 D.P. PARQUE S.JORGE,DECAP,DEL.SEC.5 LESTE,52 D.P. PARQUE S.JORGE,2014,1,07/01/2014,21:00,C,Furto qualificado (art. 155 4o.),NULL,RESIDENCIA,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),S.PAULO,Informacao restrita (art. 31 da LAI),Informacao restrita (art. 31 da LAI),C,Vitima,1,M,57,Branca,ENGENHEIRO QUIMICO,Superior completo
46,2014,10310,DECAP,DEL.SEC.5 LESTE,56 D.P. VILA ALPINA,DECAP,DEL.SEC.5 LESTE,29 D.P. VILA PRUDENTE,2014,1,03/01/2014,18:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.58162306,-46.58567613,S.PAULO,VD MARIA MONTOZINA COLELLA,0,C,Condutor,1,M,46,Branca,POLICIAL MILITAR,Superior completo
46,2014,10310,DECAP,DEL.SEC.5 LESTE,56 D.P. VILA ALPINA,DECAP,DEL.SEC.5 LESTE,29 D.P. VILA PRUDENTE,2014,1,03/01/2014,18:50,C,Lesao corporal culposa na direcao de veiculo automotor (Art. 303),NULL,NULL,-23.58162306,-46.58567613,S.PAULO,VD MARIA MONTOZINA COLELLA,0,C,Vitima,3,M,39,Branca,POLICIAL MILITAR,Superior completo
46,2014,10331,DECAP,DEL.SEC.7 ITAQUERA,68 D.P. LAGEADO,DECAP,DEL.SEC.7 ITAQUERA,68 D.P. LAGEADO,2014,1,05/01/2014,NULL,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.54471968,-46.40228632,S.PAULO,R MANUEL DA MOTA COUTINHO,1,C,Vitima,1,F,28,Branca,COPEIRO(A),1 Grau completo 
46,2014,10345,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,DECAP,DEL.SEC.5 LESTE,81 D.P. BELEM,2014,1,07/01/2014,10:15,C,Furto (art. 155),NULL,TRANSEUNTE,-23.53622089,-46.58710552,S.PAULO,AV CELSO GARCIA,2600,C,Vitima,1,F,66,Branca,DO LAR,NULL
34,2014,30222,DEMACRO,DEL.SEC.GUARULHOS,DISE- DEL.SEC.GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,04 D.P. GUARULHOS,2014,2,18/02/2014,15:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,-23.4542089,-46.40686632,GUARULHOS,EST AGUA CHATA,0,C,Curador,5,F,34,NULL,AUXILIAR DE SERVICOS GERAIS,NULL
34,2014,30404,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOAO DA SERRA,01 D.P. EMBU DAS ARTES,2014,1,04/01/2014,00:40,C,Lesao corporal (art. 129),NULL,NULL,-23.65847579,-46.80546492,EMBU,R SAO LUCAS,92,C,Condutor,1,M,35,NULL,GUARDA CIVIL METROPOLITANA,NULL
34,2014,30406,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.ITAPECERICA DA SERRA,DEMACRO,DEL.SEC.TABOAO DA SERRA,DEL.POL.ITAPECERICA DA SERRA,2014,1,03/01/2014,NULL,C,Furto qualificado (art. 155 4o.),NULL,INTERIOR ESTABELECIMENTO,-23.71920578,-46.84482083,ITAPECERICA DA SERRA,EST JOAO RODRIGUES DE MORAES,99,C,Autor,1,I,NULL,NULL,NULL,NULL
34,2014,30417,DEMACRO,DEL.SEC.OSASCO,04 D.P. OSASCO,DECAP,DEL.SEC.3 OESTE,75 D.P. JARDIM ARPOADOR,2014,1,07/01/2014,22:30,C,Roubo (art. 157),NULL,OUTROS,-23.57383445,-46.77701406,S.PAULO,R EUZEBIO DE PAULA MARCONDES,1010,C,Vitima,5,M,9,Parda,ESTUDANTE,1 Grau incompleto
34,2014,30609,DEMACRO,DEL.SEC.CARAPICUIBA,02 D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,01 D.P. BARUERI,2014,1,06/01/2014,NULL,C,Furto (art. 155),NULL,OUTROS,-23.49623586,-46.8452356,BARUERI,AL ITAPECURU,214,C,Vitima,1,F,59,Branca,PSICOLOGO(A),Superior completo
34,2014,140215,DEIC,DISCCPAT - DIV. INV.CRIMES C. PATRIMONIO,DEIC-6 DEL.P.I.F.C.L.DINHEIRO,DECAP,DEL.SEC.5 LESTE,10 D.P. PENHA DE FRANCA,2014,3,27/03/2014,09:00,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.53136907,-46.53066013,S.PAULO,RUA LEOPOLDO DE FREITAS,120,C,Vitima,1,M,40,Preta,POLICIAL CIVIL,2 Grau completo 
34,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.7 ITAQUERA,65 D.P. ARTUR ALVIM,2014,1,08/01/2014,22:10,C,Homicidio simples (art. 121),Morte decorrente de intervencao policial (RES. SSP 05 - 07/01/2013),NULL,-23.55067043,-46.46849151,S.PAULO,R ASSAPABA,14,C,Vitima,3,M,NULL,Branca,NULL,NULL
34,2014,200100,DHPP,DHPP - DEP. HOM. PROTECAO PESSOA,DHPP DIV. HOMICIDIOS,DECAP,DEL.SEC.7 ITAQUERA,65 D.P. ARTUR ALVIM,2014,1,08/01/2014,22:10,C,Roubo (art. 157),NULL,VEICULO,-23.55067043,-46.46849151,S.PAULO,R ASSAPABA,14,C,Vitima,4,M,22,Branca,ANALISTA DE SISTEMAS,Superior completo
34,2014,210102,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,02 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.7 ITAQUERA,103 D.P. COHABII/ITAQU.,2014,2,27/02/2014,16:00,C,A.I.-Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,RUA DOIS,0,C,Condutor,1,M,44,NULL,INVESTIGADOR(A),Superior completo
34,2014,210102,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,02 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.7 ITAQUERA,103 D.P. COHABII/ITAQU.,2014,2,27/02/2014,16:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,RUA DOIS,0,C,Indiciado,4,M,21,Parda,AUTONOMO(A),2 Grau completo 
34,2014,210103,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,03 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,2,05/02/2014,23:15,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,R MAUA,1,C,Condutor,1,M,37,NULL,POLICIAL CIVIL,Superior incompleto
34,2014,210103,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,03 DELEGACIA DA DISE - DENARC,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,2014,2,05/02/2014,23:15,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,S.PAULO,R MAUA,1,C,Indiciado,4,F,41,Parda,DESEMPREGADO(A),1 Grau completo 
40,2014,210103,DENARC - DEPTO INV. SOBRE NARCOTICOS,DENARC -DEPTO EST PREV REPR NARCOTRAFICO,03 DELEGACIA DA DISE - DENARC,DEMACRO,DEL.SEC.SANTO ANDRE,02 D.P. MAUA,2014,2,13/02/2014,09:00,C,Drogas sem autorizacao ou em desacordo (Art.33 caput),NULL,NULL,NULL,NULL,MAUA,R DONA IDA SCILLA GIANONI,133,C,Adolescente infrator,4,M,17,NULL,AJUDANTE,1 Grau completo 
41,2014,10008,DIRD - DEPTO IDENT.REG.DIV,DIV.POL.PORTO/AERO/PROT.TURIS-DECADE,01 D.P. ATEND.TURISTA-DEATUR,DECAP,DEL.SEC.1 CENTRO,01 D.P. SE,2014,1,17/01/2014,14:30,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.53978689,-46.62930092,S.PAULO,R DA CANTAREIRA,500,C,Vitima,1,M,20,Branca,BAR MAN,1 Grau completo 
41,2014,10103,DECAP,DEL.SEC.1 CENTRO,03 D.P. CAMPOS ELISEOS,DECAP,DEL.SEC.1 CENTRO,77 D.P. SANTA CECILIA,2014,1,03/01/2014,12:00,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.54383825,-46.64711811,S.PAULO,R MARQUES DE ITU,268,C,Vitima,1,M,56,Parda,MOTORISTA,1 Grau incompleto
